Request_timestamp_start,Request_timestamp_end,Response_timestamp_start,Response_timestamp_end,Bytes_received,Request_Path,Host
1620546400.5494075,1620546400.5544941,1620546400.611134,1620546400.6604116,0,/chrome-variations/seed?osname=android&milestone=89&channel=stable,clientservices.googleapis.com
1620546401.4184458,1620546401.4254158,1620546401.4960651,1620546401.506016,0,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1620546401.9749904,1620546401.9930093,1620546402.0907702,1620546402.094718,2790,/wireless/mw5/r1/images/bookmark-icons/espn_icon-152x152.min.png,a.espncdn.com
1620546402.0396404,1620546402.1439342,1620546402.1790102,1620546402.1823971,506,/chrome/ntp/suggested_sites_IT_5.json,www.gstatic.com
1620546402.2269843,1620546402.3312006,1620546402.3872488,1620546402.4325688,2734,/images/G/01/anywhere/a_smile_196x196._CB368246573_.png,images-na.ssl-images-amazon.com
1620546402.2668047,1620546402.387525,1620546402.4559233,1620546402.4752371,6787,/rsrc.php/v3/ya/r/O2aKM2iSbOw.png,static.xx.fbcdn.net
1620546402.3551555,1620546402.482206,1620546402.546913,1620546402.5525396,6775,/pictures/aw/pics/mobile/images/apple-touch-icon.png,ir.ebaystatic.com
1620546402.3600352,1620546402.5031538,1620546402.5616617,1620546402.5806034,5992,/dh/ap/default/130909/y_200_a.png,s.yimg.com
1620546402.3622036,1620546402.5035896,1620546402.5977058,1620546402.6051087,1313,/static/apple-touch/wikipedia.png,en.m.wikipedia.org
1620546402.2690158,1620546402.3884892,1620546402.4547763,1620546402.6112897,98079,/yts/mobile/img/apple-touch-icon-144x144-precomposed-vflopw1IA.png,m.youtube.com
1620546402.3384142,1620546402.4598207,1620546402.5185769,1620546402.6577685,34719,/static/images/ico/favicon-192.png/b407fa101800.png,www.instagram.com
1620546402.4596722,1620546402.5911312,1620546402.7709937,1620546402.869263,26452,/async/ddljson?async=ntp:1,www.google.com
1620546402.3670075,1620546402.5177736,1620546402.9164448,1620546403.1014643,26452,/httpservice/retry/TrellisClankService/FeedQuery?reqpld=CAHCPlEKNwgBEgwIBhAAIAEoATAEOBcYAyIPCFkQABilIiBpKAEwBDgXKgVlbi1HQjILDQAAQEAQuAgY8A0SAggBIAEgEyAFIAkgCiARIBQgGyAcICs%3D&fmt=bin&hl=en-GB&key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1620546403.0972993,1620546403.2018883,1620546403.3915243,1620546403.3942676,2734,/images/G/29/anywhere/a_smile_196x196._CB368246716_.png,images-eu.ssl-images-amazon.com
1620546403.332692,1620546403.3820598,1620546403.4157896,1620546403.4218543,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620546403.228993,1620546403.3376083,1620546403.4633117,1620546403.471843,7026,/images/layout/favicon/android-icon-192x192.png,www.3bmeteo.com
1620546403.3622808,1620546403.4775085,1620546403.6573627,1620546403.67526,1313,/static/apple-touch/wikipedia.png,it.m.wikipedia.org
1620546403.3505661,1620546403.4631176,1620546403.5149395,1620546403.7880747,33772,/img/icon-256.png,www.ilmeteo.it
1620546404.0554435,1620546404.0963628,1620546404.1262164,1620546404.1295767,3710,/appsuite/,mail1.libero.it
1620546404.0666554,1620546404.0773616,1620546404.22964,1620546404.2364328,72,/v1:GeneratePageBundle?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,offlinepages-pa.googleapis.com
1620546407.353902,1620546407.3651688,1620546407.374366,1620546407.37841,132954,/lacunaWebPages/www.bbc.com/www.bbc.com/0/,192.168.1.57
1620546406.4651215,1620546406.4715867,1620546407.475488,1620546407.4988024,132954,/c2dm/register3,android.clients.google.com
1620546409.5249841,1620546409.5732486,1620546409.58388,1620546409.6111555,25099,/lacunaWebPages/www.bbc.com/www.bbc.com/0/lacuna_cache/imported_d54u0f.js,192.168.1.57
1620546409.5342846,1620546409.5564826,1620546409.5880969,1620546409.6254396,163,/lacunaWebPages/www.bbc.com/www.bbc.com/0/lacuna_cache/exported_oqfped.js,192.168.1.57
1620546409.4973466,1620546409.552265,1620546409.5741007,1620546409.6399431,5192,/node_modules/perfume.js/dist/perfume.umd.min.js,192.168.1.57
1620546409.529689,1620546409.631348,1620546409.6626716,1620546409.675925,9463,/lacunaWebPages/www.bbc.com/www.bbc.com/0/lacuna_cache/imported_9ltud4.js,192.168.1.57
1620546409.5573814,1620546409.6310682,1620546409.6608517,1620546409.6769216,13372,/lacunaWebPages/www.bbc.com/www.bbc.com/0/lacuna_cache/imported_do0q2e.js,192.168.1.57
