Request_timestamp_start,Request_timestamp_end,Response_timestamp_start,Response_timestamp_end,Bytes_received,Request_Path,Host
1620306284.6208084,1620306284.625958,1620306284.6808174,1620306284.7228782,0,/chrome-variations/seed?osname=android&milestone=89&channel=stable,clientservices.googleapis.com
1620306285.3740892,1620306285.3824713,1620306285.4422376,1620306285.4575188,0,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1620306286.195985,1620306286.2131903,1620306286.3294811,1620306286.3410609,2790,/wireless/mw5/r1/images/bookmark-icons/espn_icon-152x152.min.png,a.espncdn.com
1620306286.2382805,1620306286.342676,1620306286.3865385,1620306286.3920715,506,/chrome/ntp/suggested_sites_IT_5.json,www.gstatic.com
1620306286.4573476,1620306286.5745664,1620306286.6270077,1620306286.6473823,6787,/rsrc.php/v3/ya/r/O2aKM2iSbOw.png,static.xx.fbcdn.net
1620306286.4793427,1620306286.5971096,1620306286.6582196,1620306286.784991,2734,/images/G/01/anywhere/a_smile_196x196._CB368246573_.png,images-na.ssl-images-amazon.com
1620306286.5623343,1620306286.69201,1620306286.749351,1620306286.7979414,34719,/static/images/ico/favicon-192.png/b407fa101800.png,www.instagram.com
1620306286.6046758,1620306286.7484963,1620306286.8045495,1620306286.8112686,6775,/pictures/aw/pics/mobile/images/apple-touch-icon.png,ir.ebaystatic.com
1620306286.5011618,1620306286.6562529,1620306286.7010357,1620306286.8115723,98079,/yts/mobile/img/apple-touch-icon-144x144-precomposed-vflopw1IA.png,m.youtube.com
1620306286.4931533,1620306286.6572874,1620306286.71362,1620306286.8194735,5992,/dh/ap/default/130909/y_200_a.png,s.yimg.com
1620306286.6157753,1620306286.7540534,1620306286.8434181,1620306286.8595963,1313,/static/apple-touch/wikipedia.png,en.m.wikipedia.org
1620306286.7575872,1620306286.8715231,1620306286.967291,1620306286.9751978,23,/async/ddljson?async=ntp:1,www.google.com
1620306286.5823104,1620306286.7214332,1620306287.075191,1620306287.135626,23,/httpservice/retry/TrellisClankService/FeedQuery?reqpld=CAHCPlEKNwgBEgwIBhAAIAEoATAEOBcYAyIPCFkQABilIiBpKAEwBDgXKgVlbi1HQjILDQAAQEAQuAgY8A0SAggBIAEgEyAFIAkgCiARIBQgGyAcICs%3D&fmt=bin&hl=en-GB&key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1620306286.9999955,1620306287.1149752,1620306287.222063,1620306287.2272809,2734,/images/G/29/anywhere/a_smile_196x196._CB368246716_.png,images-eu.ssl-images-amazon.com
1620306287.1751473,1620306287.2007997,1620306287.2307947,1620306287.2470982,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620306287.1734815,1620306287.2927904,1620306287.355215,1620306287.363375,1313,/static/apple-touch/wikipedia.png,it.m.wikipedia.org
1620306287.1746674,1620306287.289995,1620306287.3841443,1620306287.3948739,7026,/images/layout/favicon/android-icon-192x192.png,www.3bmeteo.com
1620306287.1877038,1620306287.2955246,1620306287.3470163,1620306287.3947196,33772,/img/icon-256.png,www.ilmeteo.it
1620306287.5164573,1620306287.5207484,1620306287.5497575,1620306287.5553265,3710,/appsuite/,mail1.libero.it
1620306287.5985584,1620306287.604433,1620306287.7567537,1620306287.7657735,72,/v1:GeneratePageBundle?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,offlinepages-pa.googleapis.com
1620306291.3231688,1620306291.3261762,1620306291.3310225,1620306291.3327258,0,/subjects/lvl3/dojo,192.168.1.57
1620306291.3699653,1620306291.3732147,1620306291.3792331,1620306291.3814418,6317,/subjects/lvl3/dojo/,192.168.1.57
1620306291.6494975,1620306291.6642616,1620306291.671699,1620306291.6868823,5192,/node_modules/perfume.js/dist/perfume.umd.min.js,192.168.1.57
1620306291.654439,1620306291.6673293,1620306291.6829276,1620306291.6924045,1818,/subjects/lvl3/dojo/node_modules/todomvc-common/base.css,192.168.1.57
1620306291.777961,1620306291.8174999,1620306291.8314319,1620306291.8366654,6936,/subjects/lvl3/dojo/node_modules/todomvc-app-css/index.css,192.168.1.57
1620306291.7817068,1620306291.8177907,1620306291.8316092,1620306291.8470228,2180,/subjects/lvl3/dojo/node_modules/todomvc-common/base.js,192.168.1.57
1620306291.783256,1620306291.7901428,1620306291.8313878,1620306291.8464565,621,/subjects/lvl3/dojo/js/main.js,192.168.1.57
1620306291.7958355,1620306291.8268323,1620306291.8323872,1620306291.8743637,114462,/subjects/lvl3/dojo/js/lib/dojo/dojo.js,192.168.1.57
1620306292.6068366,1620306292.612697,1620306292.6230962,1620306292.6246333,0,/favicon.ico,192.168.1.57
1620306296.0937471,1620306296.200499,1620306296.2357347,1620306296.29485,55060,/safebrowsing/csd/client_model_v5_variation_55.pb,ssl.gstatic.com
1620306297.178705,1620306297.1829047,1620306298.5292346,1620306298.5333352,55060,/c2dm/register3,android.clients.google.com
1620306301.3027008,1620306301.3058643,1620306301.3339343,1620306301.344152,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620306301.3611605,1620306301.3655562,1620306301.5269327,1620306301.5304754,3710,/appsuite/,mail1.libero.it
1620306447.3210196,1620306447.325988,1620306447.3739486,1620306447.4219413,3710,/chrome-variations/seed?osname=android&milestone=89&channel=stable,clientservices.googleapis.com
1620306448.063427,1620306448.0759127,1620306448.1392536,1620306448.1459017,3710,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1620306448.858613,1620306448.8796287,1620306449.005735,1620306449.0235243,2790,/wireless/mw5/r1/images/bookmark-icons/espn_icon-152x152.min.png,a.espncdn.com
1620306449.0001364,1620306449.1090457,1620306449.16168,1620306449.164638,506,/chrome/ntp/suggested_sites_IT_5.json,www.gstatic.com
1620306449.0819626,1620306449.185485,1620306449.2414763,1620306449.2844539,6787,/rsrc.php/v3/ya/r/O2aKM2iSbOw.png,static.xx.fbcdn.net
1620306449.2304444,1620306449.375207,1620306449.431939,1620306449.4479618,6775,/pictures/aw/pics/mobile/images/apple-touch-icon.png,ir.ebaystatic.com
1620306449.2271452,1620306449.4015524,1620306449.4751265,1620306449.4924514,2734,/images/G/01/anywhere/a_smile_196x196._CB368246573_.png,images-na.ssl-images-amazon.com
1620306449.2329884,1620306449.3828204,1620306449.472298,1620306449.4946592,1313,/static/apple-touch/wikipedia.png,en.m.wikipedia.org
1620306449.2251985,1620306449.383428,1620306449.4793377,1620306449.5415597,34719,/static/images/ico/favicon-192.png/b407fa101800.png,www.instagram.com
1620306449.3140926,1620306449.4227562,1620306449.5265367,1620306449.5451398,5992,/dh/ap/default/130909/y_200_a.png,s.yimg.com
1620306449.2346842,1620306449.4013443,1620306449.447399,1620306449.7053788,98079,/yts/mobile/img/apple-touch-icon-144x144-precomposed-vflopw1IA.png,m.youtube.com
1620306449.7811038,1620306449.8899236,1620306450.0371785,1620306450.0582552,1313,/static/apple-touch/wikipedia.png,it.m.wikipedia.org
1620306449.775212,1620306449.8849466,1620306450.0287688,1620306450.0599668,23,/async/ddljson?async=ntp:1,www.google.com
1620306449.4741395,1620306449.5905988,1620306450.0191524,1620306450.1417968,23,/httpservice/retry/TrellisClankService/FeedQuery?reqpld=CAHCPlEKNwgBEgwIBhAAIAEoATAEOBcYAyIPCFkQABilIiBpKAEwBDgXKgVlbi1HQjILDQAAQEAQuAgY8A0SAggBIAEgEyAFIAkgCiARIBQgGyAcICs%3D&fmt=bin&hl=en-GB&key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1620306449.970245,1620306450.0835326,1620306450.1519983,1620306450.155211,2734,/images/G/29/anywhere/a_smile_196x196._CB368246716_.png,images-eu.ssl-images-amazon.com
1620306450.0303848,1620306450.1582236,1620306450.2440214,1620306450.2590938,7026,/images/layout/favicon/android-icon-192x192.png,www.3bmeteo.com
1620306450.0560727,1620306450.1952527,1620306450.2505147,1620306450.2688415,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620306450.0318975,1620306450.1583536,1620306450.2483416,1620306450.2820122,33772,/img/icon-256.png,www.ilmeteo.it
1620306450.6018891,1620306450.604786,1620306450.6515892,1620306450.658212,3710,/appsuite/,mail1.libero.it
1620306450.5355184,1620306450.5491378,1620306450.7142756,1620306450.720912,72,/v1:GeneratePageBundle?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,offlinepages-pa.googleapis.com
1620306453.9528074,1620306453.9557834,1620306453.9594395,1620306453.9610555,0,/subjects/lvl0/backbone,192.168.1.57
1620306453.994087,1620306453.9973402,1620306454.0032012,1620306454.0054185,3386,/subjects/lvl0/backbone/,192.168.1.57
1620306454.322172,1620306454.3302822,1620306454.337667,1620306454.3464115,5192,/node_modules/perfume.js/dist/perfume.umd.min.js,192.168.1.57
1620306454.3262062,1620306454.337505,1620306454.3475125,1620306454.366039,1818,/subjects/lvl0/backbone/node_modules/todomvc-common/base.css,192.168.1.57
1620306454.39104,1620306454.3996081,1620306454.4452395,1620306454.4764915,7252,/subjects/lvl0/backbone/node_modules/todomvc-common/base.js,192.168.1.57
1620306454.4030302,1620306454.437477,1620306454.4494946,1620306454.4811046,52919,/subjects/lvl0/backbone/node_modules/underscore/underscore.js,192.168.1.57
1620306454.3885705,1620306454.3997924,1620306454.444687,1620306454.48987,6936,/subjects/lvl0/backbone/node_modules/todomvc-app-css/index.css,192.168.1.57
1620306454.4031131,1620306454.4706132,1620306454.4818952,1620306454.504538,7448,/subjects/lvl0/backbone/node_modules/backbone.localstorage/backbone.localStorage.js,192.168.1.57
1620306454.3998628,1620306454.493186,1620306454.499266,1620306454.5070486,71365,/subjects/lvl0/backbone/node_modules/backbone/backbone.js,192.168.1.57
1620306454.4233062,1620306454.4405909,1620306454.4813547,1620306454.5094283,247597,/subjects/lvl0/backbone/node_modules/jquery/dist/jquery.js,192.168.1.57
1620306454.605815,1620306454.6153302,1620306454.625497,1620306454.6319675,3638,/subjects/lvl0/backbone/js/views/todo-view.js,192.168.1.57
1620306454.6040235,1620306454.6181629,1620306454.6255252,1620306454.6502714,1131,/subjects/lvl0/backbone/js/collections/todos.js,192.168.1.57
1620306454.6041603,1620306454.6234663,1620306454.63192,1620306454.662744,536,/subjects/lvl0/backbone/js/models/todo.js,192.168.1.57
1620306454.6260352,1620306454.6593165,1620306454.6628523,1620306454.6682277,3718,/subjects/lvl0/backbone/js/views/app-view.js,192.168.1.57
1620306454.7564907,1620306454.7594805,1620306454.765238,1620306454.7675848,499,/subjects/lvl0/backbone/js/routers/router.js,192.168.1.57
1620306454.7897213,1620306454.7924194,1620306454.7954261,1620306454.7979438,197,/subjects/lvl0/backbone/js/app.js,192.168.1.57
1620306454.8079422,1620306454.8122547,1620306454.81688,1620306454.81918,0,/subjects/lvl0/backbone/learn.json,192.168.1.57
1620306455.1875873,1620306455.1904159,1620306455.1933522,1620306455.195338,0,/favicon.ico,192.168.1.57
1620306455.3507004,1620306455.4642243,1620306455.551198,1620306455.5564508,36,/v1/pages/ChRDaHJvbWUvODkuMC40Mzg5LjEwNRIQCXtl9eRjL8iyEgUNkWGVTg==?alt=proto,content-autofill.googleapis.com
1620306455.4233534,1620306455.4298713,1620306456.1311166,1620306456.1357985,36,/c2dm/register3,android.clients.google.com
1620306464.0373852,1620306464.0438557,1620306464.2659135,1620306464.2722316,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620306464.3242762,1620306464.3280406,1620306464.6930413,1620306464.7029111,3710,/appsuite/,mail1.libero.it
1620306614.3323288,1620306614.34226,1620306614.425886,1620306614.4341428,3710,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1620306857.493866,1620306857.4991333,1620306857.5458186,1620306857.593482,3710,/chrome-variations/seed?osname=android&milestone=89&channel=stable,clientservices.googleapis.com
1620306858.4044516,1620306858.4099886,1620306858.478804,1620306858.5065787,3710,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1620306859.3811486,1620306859.493174,1620306859.5358274,1620306859.5423384,506,/chrome/ntp/suggested_sites_IT_5.json,www.gstatic.com
1620306859.4449246,1620306859.6345272,1620306859.6724494,1620306859.7039628,2734,/images/G/01/anywhere/a_smile_196x196._CB368246573_.png,images-na.ssl-images-amazon.com
1620306859.48155,1620306859.6350427,1620306859.6970558,1620306859.7165089,6775,/pictures/aw/pics/mobile/images/apple-touch-icon.png,ir.ebaystatic.com
1620306859.4895144,1620306859.644576,1620306859.7078736,1620306859.7239676,5992,/dh/ap/default/130909/y_200_a.png,s.yimg.com
1620306859.4835298,1620306859.6353443,1620306859.7021015,1620306859.738697,34719,/static/images/ico/favicon-192.png/b407fa101800.png,www.instagram.com
1620306859.5263042,1620306859.6429794,1620306859.7007406,1620306859.956183,98079,/yts/mobile/img/apple-touch-icon-144x144-precomposed-vflopw1IA.png,m.youtube.com
1620306859.841293,1620306859.9520712,1620306860.0337877,1620306860.0457752,23,/async/ddljson?async=ntp:1,www.google.com
1620306860.155042,1620306860.1866827,1620306860.2193265,1620306860.224094,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620306860.0731156,1620306860.1915314,1620306860.247367,1620306860.272918,2734,/images/G/29/anywhere/a_smile_196x196._CB368246716_.png,images-eu.ssl-images-amazon.com
1620306860.0876083,1620306860.1941497,1620306860.2714865,1620306860.2763517,1313,/static/apple-touch/wikipedia.png,it.m.wikipedia.org
1620306859.8337095,1620306859.9457312,1620306860.2804751,1620306860.331669,1313,/httpservice/retry/TrellisClankService/FeedQuery?reqpld=CAHCPlEKNwgBEgwIBhAAIAEoATAEOBcYAyIPCFkQABilIiBpKAEwBDgXKgVlbi1HQjILDQAAQEAQuAgY8A0SAggBIAEgEyAFIAkgCiARIBQgGyAcICs%3D&fmt=bin&hl=en-GB&key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1620306860.148133,1620306860.2724903,1620306860.3242855,1620306860.3522797,33772,/img/icon-256.png,www.ilmeteo.it
1620306860.1755583,1620306860.2806585,1620306860.354921,1620306860.3808968,7026,/images/layout/favicon/android-icon-192x192.png,www.3bmeteo.com
1620306860.5318472,1620306860.5443907,1620306860.597077,1620306860.6007402,3708,/appsuite/,mail1.libero.it
1620306860.7173202,1620306860.7277262,1620306860.8894696,1620306860.8966649,72,/v1:GeneratePageBundle?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,offlinepages-pa.googleapis.com
1620306864.080682,1620306864.0843189,1620306864.1196036,1620306864.1236281,63438,/lacunaWebPages/www.amazon.in/www.amazon.in/1/,192.168.1.57
1620306859.144167,1620306859.1869729,1620306864.298955,1620306864.3069723,2790,/wireless/mw5/r1/images/bookmark-icons/espn_icon-152x152.min.png,a.espncdn.com
1620306864.4881616,1620306864.4917598,1620306864.4952917,1620306864.5035264,5192,/node_modules/perfume.js/dist/perfume.umd.min.js,192.168.1.57
1620306864.3328154,1620306864.4385922,1620306864.4730425,1620306864.5773194,6787,/rsrc.php/v3/ya/r/O2aKM2iSbOw.png,static.xx.fbcdn.net
1620306864.4065583,1620306864.5222585,1620306864.613252,1620306864.662819,1313,/static/apple-touch/wikipedia.png,en.m.wikipedia.org
1620306864.4951813,1620306864.5468483,1620306864.6148229,1620306864.7198236,54,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_22u2tb.js,192.168.1.57
1620306864.5339205,1620306864.612142,1620306864.6783724,1620306864.742722,22259,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_duozfd.js,192.168.1.57
1620306864.5701928,1620306864.6531734,1620306864.7168388,1620306864.771398,6879,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_zg77ty.js,192.168.1.57
1620306864.5432825,1620306864.647501,1620306864.7177393,1620306864.776646,3879,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_fvhjny.js,192.168.1.57
1620306864.5366378,1620306864.6589758,1620306864.7192976,1620306864.7927299,317,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_gi5b8u.js,192.168.1.57
1620306864.586858,1620306864.7257166,1620306864.7360134,1620306864.7928584,4035,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_rbn54a.js,192.168.1.57
1620306864.7359421,1620306864.8179781,1620306864.823064,1620306864.8266938,120,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_a5zs2k.js,192.168.1.57
1620306864.8918126,1620306864.9080577,1620306864.9181738,1620306864.9887207,281,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_0pegnp.js,192.168.1.57
1620306864.9150066,1620306864.9458463,1620306864.9960358,1620306865.04402,14910,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_kwtg1t.js,192.168.1.57
1620306864.900695,1620306864.9416752,1620306864.9949217,1620306865.0842748,954,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_szgeur.js,192.168.1.57
1620306864.915106,1620306864.9945586,1620306865.036765,1620306865.1458833,6789,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_hbik9w.js,192.168.1.57
1620306864.9081619,1620306865.1013045,1620306865.113467,1620306865.1466117,11825,/lacunaWebPages/www.amazon.in/www.amazon.in/1/lacuna_cache/exported_7zgqt7.js,192.168.1.57
