Request_timestamp_start,Request_timestamp_end,Response_timestamp_start,Response_timestamp_end,Bytes_received,Request_Path,Host
1620245524.261756,1620245524.2898383,1620245524.445091,1620245524.459259,2790,/wireless/mw5/r1/images/bookmark-icons/espn_icon-152x152.min.png,a.espncdn.com
1620245524.313186,1620245524.324664,1620245524.4993522,1620245524.510498,2790,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1620245524.4868968,1620245524.5970013,1620245524.6463823,1620245524.6558592,506,/chrome/ntp/suggested_sites_IT_5.json,www.gstatic.com
1620245524.5219011,1620245524.65555,1620245524.7045531,1620245524.754171,2734,/images/G/01/anywhere/a_smile_196x196._CB368246573_.png,images-na.ssl-images-amazon.com
1620245524.6314836,1620245524.7457502,1620245524.8104272,1620245524.8197165,6787,/rsrc.php/v3/ya/r/O2aKM2iSbOw.png,static.xx.fbcdn.net
1620245524.637996,1620245524.766103,1620245524.8209064,1620245524.8812861,34719,/static/images/ico/favicon-192.png/b407fa101800.png,www.instagram.com
1620245524.7787895,1620245524.9118197,1620245524.9894698,1620245524.9964542,5992,/dh/ap/default/130909/y_200_a.png,s.yimg.com
1620245524.7738025,1620245524.9152334,1620245525.002562,1620245525.015101,1313,/static/apple-touch/wikipedia.png,en.m.wikipedia.org
1620245524.8543272,1620245524.9700847,1620245525.0208826,1620245525.0293753,6775,/pictures/aw/pics/mobile/images/apple-touch-icon.png,ir.ebaystatic.com
1620245524.780623,1620245524.9026973,1620245524.940952,1620245525.043648,98079,/yts/mobile/img/apple-touch-icon-144x144-precomposed-vflopw1IA.png,m.youtube.com
1620245524.778397,1620245524.9049942,1620245525.25498,1620245525.295018,98079,/httpservice/retry/TrellisClankService/FeedQuery?reqpld=CAHCPlEKNwgBEgwIBhAAIAEoATAEOBcYAyIPCFkQABilIiBpKAEwBDgXKgVlbi1HQjILDQAAQEAQuAgY8A0SAggBIAEgEyAFIAkgCiARIBQgGyAcICs%3D&fmt=bin&hl=en-GB&key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1620245525.2361822,1620245525.3466663,1620245525.3777761,1620245525.3811238,2734,/images/G/29/anywhere/a_smile_196x196._CB368246716_.png,images-eu.ssl-images-amazon.com
1620245525.3961823,1620245525.4131963,1620245525.4446695,1620245525.4657345,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620245525.2322547,1620245525.3403392,1620245525.4082985,1620245525.5179799,1313,/static/apple-touch/wikipedia.png,it.m.wikipedia.org
1620245525.2506475,1620245525.3584561,1620245525.4601595,1620245525.5647414,7026,/images/layout/favicon/android-icon-192x192.png,www.3bmeteo.com
1620245525.5120993,1620245525.6174085,1620245525.6819513,1620245525.7168741,33772,/img/icon-256.png,www.ilmeteo.it
1620245525.862235,1620245525.8689172,1620245525.9014628,1620245525.906219,3708,/appsuite/,mail1.libero.it
