Request_timestamp_start,Request_timestamp_end,Response_timestamp_start,Response_timestamp_end,Bytes_received,Request_Path,Host
1619860430.262571,1619860430.266435,1619860430.3170795,1619860430.3754032,0,/chrome-variations/seed?osname=android&milestone=89&channel=stable,clientservices.googleapis.com
1619860431.0639,1619860431.074256,1619860431.1366627,1619860431.1568718,0,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1619860431.769739,1619860431.7835557,1619860431.8861387,1619860431.8916538,2790,/wireless/mw5/r1/images/bookmark-icons/espn_icon-152x152.min.png,a.espncdn.com
1619860431.985505,1619860432.0923088,1619860432.1275134,1619860432.170159,506,/chrome/ntp/suggested_sites_IT_5.json,www.gstatic.com
1619860432.0017745,1619860432.1109664,1619860432.1715975,1619860432.1898232,2734,/images/G/01/anywhere/a_smile_196x196._CB368246573_.png,images-na.ssl-images-amazon.com
1619860432.0268276,1619860432.1657534,1619860432.2399545,1619860432.2663982,6787,/rsrc.php/v3/ya/r/O2aKM2iSbOw.png,static.xx.fbcdn.net
1619860432.0111876,1619860432.1288483,1619860432.204209,1619860432.2877252,34719,/static/images/ico/favicon-192.png/b407fa101800.png,www.instagram.com
1619860432.2109745,1619860432.3745625,1619860432.4292343,1619860432.4334893,6775,/pictures/aw/pics/mobile/images/apple-touch-icon.png,ir.ebaystatic.com
1619860432.2124667,1619860432.3641295,1619860432.4445097,1619860432.4588099,1313,/static/apple-touch/wikipedia.png,en.m.wikipedia.org
1619860432.195419,1619860432.3738122,1619860432.4427598,1619860432.474824,5992,/dh/ap/default/130909/y_200_a.png,s.yimg.com
1619860432.238819,1619860432.371584,1619860432.4606652,1619860432.4785721,23,/async/ddljson?async=ntp:1,www.google.com
1619860432.182514,1619860432.3407457,1619860432.3908613,1619860432.5153556,98079,/yts/mobile/img/apple-touch-icon-144x144-precomposed-vflopw1IA.png,m.youtube.com
1619860432.772137,1619860432.8263142,1619860432.8876326,1619860432.8904984,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1619860432.4170132,1619860432.5235133,1619860432.7716167,1619860432.9277833,0,/httpservice/retry/TrellisClankService/FeedQuery?reqpld=CAHCPlEKNwgBEgwIBhAAIAEoATAEOBcYAyIPCFkQABilIiBpKAEwBDgXKgVlbi1HQjILDQAAQEAQuAgY8A0SAggBIAEgEyAFIAkgCiARIBQgGyAcICs%3D&fmt=bin&hl=en-GB&key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1619860432.6948938,1619860432.7977295,1619860432.9242198,1619860432.9326303,2734,/images/G/29/anywhere/a_smile_196x196._CB368246716_.png,images-eu.ssl-images-amazon.com
1619860432.7562,1619860432.8754632,1619860432.9572096,1619860432.9706166,1313,/static/apple-touch/wikipedia.png,it.m.wikipedia.org
1619860432.7769053,1619860432.902312,1619860432.9836843,1619860432.9876933,7026,/images/layout/favicon/android-icon-192x192.png,www.3bmeteo.com
1619860432.93353,1619860433.0641515,1619860433.1243508,1619860433.1576574,33772,/img/icon-256.png,www.ilmeteo.it
1619860433.2131455,1619860433.218403,1619860433.2530978,1619860433.2567427,3708,/appsuite/,mail1.libero.it
1619860433.3929994,1619860433.400966,1619860433.5466826,1619860433.5527103,72,/v1:GeneratePageBundle?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,offlinepages-pa.googleapis.com
1619860436.8722446,1619860436.879798,1619860436.9023583,1619860436.9124632,0,/subjects/lvl3/knockoutjs_require,192.168.1.57
1619860436.9739032,1619860436.9771764,1619860436.9878185,1619860436.9906018,3310,/subjects/lvl3/knockoutjs_require/,192.168.1.57
1619860437.1254294,1619860437.1325824,1619860437.1642325,1619860437.1710324,11699,/v4/threatListUpdates:fetch?$ct=application%2Fx-protobuf&$req=ChQKB0dtc0NvcmUSCTIxMDkxNTAxOBoxCAMQAxodChAIAxADGAEiAzAwMSiACDABEP9RGgIYA_zH7XYiCgiACBCACCABIAIoARo1CAQQAxofChEIBBADGAEiAzAwMSiAgAQwARCEqAUaAhgDNtjx9yIMCICABBCAgAQgASACKAEaNQgFEAMaHwoRCAUQAxgBIgMwMDEogIACMAEQ6_4KGgIYA7QRv8YiDAiAgAIQgIACIAEgAigBGjUIDRADGh8KEQgNEAMYASIDMDAxKICAATABEP2LARoCGAMifGOsIgwIgIABEICAASABIAIoARoxCA8QAxodChAIDxAGGAEiAzAwMSiACDABELdkGgIYAxH3S1ciCgiACBCACCABIAIoAQ&key=AIzaSyBOOWlOhte3AhpCUZaoGoHa1yjYRI1dIww,safebrowsing.googleapis.com
1619860436.5570798,1619860436.5599782,1619860437.2437952,1619860437.2498686,11699,/c2dm/register3,android.clients.google.com
1619860437.3076527,1619860437.3121693,1619860437.3176472,1619860437.339133,5192,/node_modules/perfume.js/dist/perfume.umd.min.js,192.168.1.57
1619860437.3389542,1619860437.3492565,1619860437.370823,1619860437.4020727,6936,/subjects/lvl3/knockoutjs_require/node_modules/todomvc-app-css/index.css,192.168.1.57
1619860437.3337462,1619860437.3885467,1619860437.398668,1619860437.408299,1818,/subjects/lvl3/knockoutjs_require/node_modules/todomvc-common/base.css,192.168.1.57
1619860437.3494976,1619860437.395187,1619860437.4101007,1619860437.4148612,2180,/subjects/lvl3/knockoutjs_require/node_modules/todomvc-common/base.js,192.168.1.57
1619860437.3578155,1619860437.3950438,1619860437.4105268,1619860437.437223,66242,/subjects/lvl3/knockoutjs_require/node_modules/requirejs/require.js,192.168.1.57
1619860437.6159961,1619860437.628982,1619860437.6396794,1619860437.643157,0,/favicon.ico,192.168.1.57
1619860437.63591,1619860437.639546,1619860437.7076154,1619860437.731424,0,/service/update2,update.googleapis.com
1619860437.8092914,1619860437.813059,1619860437.8961077,1619860437.9190004,0,/service/update2,update.googleapis.com
1619860437.784719,1619860437.8879676,1619860437.9407535,1619860437.9449706,38,/v1/pages/ChRDaHJvbWUvODkuMC40Mzg5LjEwNRIXCbf3_p6ilOySEgUNkWGVThIFDZFhlU4=?alt=proto,content-autofill.googleapis.com
1619860446.8994365,1619860446.9058263,1619860446.938577,1619860446.9404347,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1619860446.9596705,1619860446.9631917,1619860447.1241753,1619860447.1312065,3708,/appsuite/,mail1.libero.it
