Request_timestamp_start,Request_timestamp_end,Response_timestamp_start,Response_timestamp_end,Bytes_received,Request_Path,Host
1620109818.4155385,1620109818.4246674,1620109818.5791788,1620109818.6868908,0,/google.internal.chrome.sync.passwords.v1.Passwords/ListPriorityPreferences,chromesyncpasswords-pa.googleapis.com
1620109820.591297,1620109820.5976381,1620109820.6999793,1620109820.703019,0,/generate_204,connectivitycheck.gstatic.com
1620109824.474019,1620109824.481594,1620109824.567227,1620109824.575797,2676,/service/update2/json?cup2key=10:2324639099&cup2hreq=11280bf5d8a706ddab531affe20951f992eff21543aa17578e53128f90c3f09e,update.googleapis.com
1620109824.6565018,1620109824.6622546,1620109824.7787528,1620109824.7851024,485,/edgedl/release2/chrome_component/eiM05Tx_uvrJc5zP5ITDnA_9.22.0/AKWRiUwS3E4VCp1J0paHSh4,redirector.gvt1.com
1620109824.8202658,1620109824.8230815,1620109824.966374,1620109825.0010757,50299,/edgedl/release2/chrome_component/eiM05Tx_uvrJc5zP5ITDnA_9.22.0/AKWRiUwS3E4VCp1J0paHSh4?cms_redirect=yes&mh=JF&mip=87.21.151.83&mm=28&mn=sn-uxaxpu5ap5-o52e&ms=nvh&mt=1620109511&mv=u&mvi=5&pl=24&shardbypass=yes,r5---sn-uxaxpu5ap5-o52e.gvt1.com
1620109825.3317862,1620109825.3367374,1620109825.4055948,1620109825.4104578,171,/service/update2/json,update.googleapis.com
1620109826.0201735,1620109826.0244598,1620109826.0904493,1620109826.09461,484,/edgedl/release2/chrome_component/ANlaTV2JH2WK9RCoHi__mxg_1.0.6/S3ybLvFx94Hgn9pWLt24ug,redirector.gvt1.com
1620109826.116617,1620109826.1198003,1620109826.2466574,1620109826.2507722,9555,/edgedl/release2/chrome_component/ANlaTV2JH2WK9RCoHi__mxg_1.0.6/S3ybLvFx94Hgn9pWLt24ug?cms_redirect=yes&mh=y2&mip=87.21.151.83&mm=28&mn=sn-uxaxpu5ap5-o52e&ms=nvh&mt=1620109511&mv=u&mvi=2&pl=24&shardbypass=yes,r2---sn-uxaxpu5ap5-o52e.gvt1.com
1620109827.7160718,1620109827.7215538,1620109827.8036976,1620109827.8108017,9555,/chrome-variations/seed?osname=android&milestone=89&channel=stable,clientservices.googleapis.com
1620109828.3704743,1620109828.3787272,1620109828.4338894,1620109828.4519165,9555,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1620109829.2093427,1620109829.2460432,1620109829.3449478,1620109829.4248672,2790,/wireless/mw5/r1/images/bookmark-icons/espn_icon-152x152.min.png,a.espncdn.com
1620109829.3584802,1620109829.4716907,1620109829.505761,1620109829.6148384,506,/chrome/ntp/suggested_sites_IT_5.json,www.gstatic.com
1620109829.3827474,1620109829.4876447,1620109829.5187254,1620109829.627601,2734,/images/G/01/anywhere/a_smile_196x196._CB368246573_.png,images-na.ssl-images-amazon.com
1620109829.5673022,1620109829.697328,1620109829.764906,1620109829.7741876,6787,/rsrc.php/v3/ya/r/O2aKM2iSbOw.png,static.xx.fbcdn.net
1620109829.5955155,1620109829.7146435,1620109829.7740142,1620109829.8213515,5992,/dh/ap/default/130909/y_200_a.png,s.yimg.com
1620109829.6142638,1620109829.7481453,1620109829.8194215,1620109829.83024,6775,/pictures/aw/pics/mobile/images/apple-touch-icon.png,ir.ebaystatic.com
1620109829.5999196,1620109829.7477164,1620109829.836704,1620109829.8535895,1313,/static/apple-touch/wikipedia.png,en.m.wikipedia.org
1620109829.5698547,1620109829.6859314,1620109829.720297,1620109829.8567836,98079,/yts/mobile/img/apple-touch-icon-144x144-precomposed-vflopw1IA.png,m.youtube.com
1620109829.6758232,1620109829.781069,1620109829.878812,1620109829.9045355,23,/async/ddljson?async=ntp:1,www.google.com
1620109829.6317945,1620109829.7594676,1620109830.0473995,1620109830.1807857,23,/httpservice/retry/TrellisClankService/FeedQuery?reqpld=CAHCPlEKNwgBEgwIBhAAIAEoATAEOBcYAyIPCFkQABilIiBpKAEwBDgXKgVlbi1HQjILDQAAQEAQuAgY8A0SAggBIAEgEyAFIAkgCiARIBQgGyAcICs%3D&fmt=bin&hl=en-GB&key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1620109830.2381775,1620109830.2422488,1620109830.274915,1620109830.2822015,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620109830.1655252,1620109830.276642,1620109830.3298206,1620109830.3404057,7026,/images/layout/favicon/android-icon-192x192.png,www.3bmeteo.com
1620109830.200557,1620109830.3177872,1620109830.3717058,1620109830.3888953,2734,/images/G/29/anywhere/a_smile_196x196._CB368246716_.png,images-eu.ssl-images-amazon.com
1620109830.2094479,1620109830.330404,1620109830.3923705,1620109830.4014812,1313,/static/apple-touch/wikipedia.png,it.m.wikipedia.org
1620109830.154332,1620109830.2639742,1620109830.3219767,1620109830.453842,33772,/img/icon-256.png,www.ilmeteo.it
1620109830.553536,1620109830.5636797,1620109830.5941396,1620109830.6001098,3709,/appsuite/,mail1.libero.it
1620109830.629681,1620109830.6346672,1620109830.8092637,1620109830.8308964,72,/v1:GeneratePageBundle?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,offlinepages-pa.googleapis.com
1620109831.541998,1620109831.5469213,1620109832.4018478,1620109832.411476,72,/c2dm/register3,android.clients.google.com
1620109834.427827,1620109834.4308019,1620109834.43435,1620109834.4360323,0,/subjects/lvl3/angularjs_require,192.168.1.57
1620109834.4903843,1620109834.4938889,1620109834.496951,1620109834.4997313,3849,/subjects/lvl3/angularjs_require/,192.168.1.57
1620109834.7090478,1620109834.7171185,1620109834.7440662,1620109834.765135,9825,/v4/threatListUpdates:fetch?$ct=application%2Fx-protobuf&$req=ChQKB0dtc0NvcmUSCTIxMDkxNTAxOBoxCAMQAxodChAIAxADGAEiAzAwMSiACDABEL9SGgIYA1tRsmAiCgiACBCACCABIAIoARo1CAQQAxofChEIBBADGAEiAzAwMSiAgAQwARCZqQUaAhgDHMbiZCIMCICABBCAgAQgASACKAEaNQgFEAMaHwoRCAUQAxgBIgMwMDEogIACMAEQpoILGgIYA3I0cnoiDAiAgAIQgIACIAEgAigBGjUIDRADGh8KEQgNEAMYASIDMDAxKICAATABEJqMARoCGAO5DrnFIgwIgIABEICAASABIAIoARoxCA8QAxodChAIDxAGGAEiAzAwMSiACDABEMxkGgIYAx86BwYiCgiACBCACCABIAIoAQ&key=AIzaSyBOOWlOhte3AhpCUZaoGoHa1yjYRI1dIww,safebrowsing.googleapis.com
