Request_timestamp_start,Request_timestamp_end,Response_timestamp_start,Response_timestamp_end,Bytes_received,Request_Path,Host
1620461239.7666717,1620461239.7749534,1620461239.9155738,1620461239.9174886,0,/generate_204,connectivitycheck.gstatic.com
1620461254.7922974,1620461254.7982008,1620461254.862235,1620461254.9058564,0,/chrome-variations/seed?osname=android&milestone=89&channel=stable,clientservices.googleapis.com
1620461255.7248974,1620461255.7323914,1620461255.7913685,1620461255.8004606,0,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1620461257.6207738,1620461257.6618626,1620461257.8760724,1620461257.8802838,2790,/wireless/mw5/r1/images/bookmark-icons/espn_icon-152x152.min.png,a.espncdn.com
1620461257.9540415,1620461258.1130273,1620461258.163007,1620461258.2001107,506,/chrome/ntp/suggested_sites_IT_5.json,www.gstatic.com
1620461257.9926338,1620461258.102204,1620461258.1561327,1620461258.1991625,2734,/images/G/01/anywhere/a_smile_196x196._CB368246573_.png,images-na.ssl-images-amazon.com
1620461258.1426916,1620461258.2592003,1620461258.3249314,1620461258.329292,1313,/static/apple-touch/wikipedia.png,en.m.wikipedia.org
1620461258.1493526,1620461258.2908607,1620461258.455877,1620461258.4714544,6787,/rsrc.php/v3/ya/r/O2aKM2iSbOw.png,static.xx.fbcdn.net
1620461258.1690414,1620461258.3000016,1620461258.4635966,1620461258.4829214,6787,/GetCheckConnectionInfo?source=ChromiumBrowser,accounts.google.com
1620461258.2067773,1620461258.3300667,1620461258.4892437,1620461258.6328883,98079,/yts/mobile/img/apple-touch-icon-144x144-precomposed-vflopw1IA.png,m.youtube.com
1620461258.4998982,1620461258.6392038,1620461258.683114,1620461258.914487,34719,/static/images/ico/favicon-192.png/b407fa101800.png,www.instagram.com
1620461258.506248,1620461258.6482937,1620461258.8927875,1620461258.9206483,5992,/dh/ap/default/130909/y_200_a.png,s.yimg.com
1620461258.5404418,1620461258.6699324,1620461258.9897394,1620461258.9929771,6775,/pictures/aw/pics/mobile/images/apple-touch-icon.png,ir.ebaystatic.com
1620461258.541304,1620461258.6702225,1620461259.1772904,1620461259.1889124,23,/async/ddljson?async=ntp:1,www.google.com
1620461258.5230954,1620461258.6701043,1620461259.0372896,1620461259.1911554,23,/complete/search?client=chrome&gs_ri=chrome-mobile-ext-ansg&xssi=t&q=&oit=0&oft=1&pgcl=1&gs_rn=42&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1620461258.9251504,1620461259.0378551,1620461259.2413414,1620461259.2492666,1313,/static/apple-touch/wikipedia.png,it.m.wikipedia.org
1620461259.297306,1620461259.3353639,1620461259.3723285,1620461259.3859367,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620461259.3046086,1620461259.4179795,1620461259.5697165,1620461259.5927224,0,/CheckConnection?chromeCheckConnection=1&v=1951385558,accounts.doubleclick.net
1620461259.2841434,1620461259.3972569,1620461259.5589876,1620461259.6013572,0,/accounts/CheckConnection?chromeCheckConnection=1&v=790406100,accounts.youtube.com
1620461259.3061929,1620461259.4230936,1620461259.5730917,1620461259.6098878,7026,/images/layout/favicon/android-icon-192x192.png,www.3bmeteo.com
1620461259.2390068,1620461259.354094,1620461259.5344887,1620461259.6541893,2734,/images/G/29/anywhere/a_smile_196x196._CB368246716_.png,images-eu.ssl-images-amazon.com
1620461259.8725927,1620461259.881602,1620461259.9277587,1620461259.9379098,3708,/appsuite/,mail1.libero.it
1620461259.239875,1620461259.374471,1620461259.9458504,1620461259.9836721,33772,/img/icon-256.png,www.ilmeteo.it
1620461259.8457582,1620461259.952739,1620461260.0264513,1620461260.0302997,232,/oauth2/v1/userinfo,www.googleapis.com
1620461259.9903677,1620461260.0020258,1620461260.2242227,1620461260.2389174,232,/chrome-sync/command/?client=Google+Chrome&client_id=YvWEAsVe4xt9k9Xe8Gx52A%3D%3D,clients4.google.com
1620461260.3713672,1620461260.377053,1620461260.6298704,1620461260.7451067,232,/chrome-sync/command/?client=Google+Chrome&client_id=YvWEAsVe4xt9k9Xe8Gx52A%3D%3D,clients4.google.com
1620461260.7252772,1620461260.828975,1620461261.1207845,1620461261.1450791,4366,/a/AATXAJxDmtH0ad9gJafsuc6DQoCSSc5nvGAKuCeFb6uy=s256-c-ns,lh3.googleusercontent.com
