Request_timestamp_start,Request_timestamp_end,Response_timestamp_start,Response_timestamp_end,Bytes_received,Request_Path,Host
1620196895.711551,1620196895.7216635,1620196895.8111315,1620196895.8164673,0,/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,accounts.google.com
1620196897.8736963,1620196897.8868608,1620196897.9993448,1620196898.01956,2790,/wireless/mw5/r1/images/bookmark-icons/espn_icon-152x152.min.png,a.espncdn.com
1620196897.9495928,1620196898.054963,1620196898.1054592,1620196898.111692,506,/chrome/ntp/suggested_sites_IT_5.json,www.gstatic.com
1620196898.1501586,1620196898.2848217,1620196898.3272715,1620196898.3514454,6787,/rsrc.php/v3/ya/r/O2aKM2iSbOw.png,static.xx.fbcdn.net
1620196898.1775086,1620196898.3022907,1620196898.4109633,1620196898.4560535,6787,/GetCheckConnectionInfo?source=ChromiumBrowser,accounts.google.com
1620196898.2454076,1620196898.4005752,1620196898.4480648,1620196898.4635434,6775,/pictures/aw/pics/mobile/images/apple-touch-icon.png,ir.ebaystatic.com
1620196898.1718366,1620196898.3051708,1620196898.3581896,1620196898.476556,2734,/images/G/01/anywhere/a_smile_196x196._CB368246573_.png,images-na.ssl-images-amazon.com
1620196898.2292025,1620196898.3402913,1620196898.3974478,1620196898.6461751,98079,/yts/mobile/img/apple-touch-icon-144x144-precomposed-vflopw1IA.png,m.youtube.com
1620196898.2837422,1620196898.4222062,1620196898.484464,1620196898.6639237,34719,/static/images/ico/favicon-192.png/b407fa101800.png,www.instagram.com
1620196898.1779935,1620196898.2460926,1620196898.6341023,1620196898.705787,34719,/auth,android.googleapis.com
1620196898.4523997,1620196898.5630927,1620196898.6237836,1620196898.7309794,5992,/dh/ap/default/130909/y_200_a.png,s.yimg.com
1620196898.7888691,1620196898.8985028,1620196899.034175,1620196899.0423634,2734,/images/G/29/anywhere/a_smile_196x196._CB368246716_.png,images-eu.ssl-images-amazon.com
1620196898.7836046,1620196898.8947463,1620196899.0465543,1620196899.053735,2734,/complete/search?client=chrome&gs_ri=chrome-mobile-ext-ansg&xssi=t&q=&oit=0&oft=1&pgcl=1&gs_rn=42&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1620196898.7792377,1620196898.901994,1620196899.111486,1620196899.1213028,1313,/static/apple-touch/wikipedia.png,en.m.wikipedia.org
1620196898.7966356,1620196898.9015472,1620196899.136433,1620196899.1494095,23,/async/ddljson?async=ntp:1,www.google.com
1620196898.4810414,1620196898.5708847,1620196899.1326234,1620196899.1657803,23,/auth,android.googleapis.com
1620196899.1152883,1620196899.1414313,1620196899.2085109,1620196899.2439592,0,/v=7.8.3-34.20171222.171019/apps/themes/default/favicon.ico,mail.libero.it
1620196899.0483732,1620196899.1964548,1620196899.2504597,1620196899.2723765,7026,/images/layout/favicon/android-icon-192x192.png,www.3bmeteo.com
1620196899.0583298,1620196899.1907969,1620196899.2753987,1620196899.2826693,1313,/static/apple-touch/wikipedia.png,it.m.wikipedia.org
1620196899.0553644,1620196899.190654,1620196899.241642,1620196899.3032937,33772,/img/icon-256.png,www.ilmeteo.it
1620196899.727488,1620196899.8351943,1620196899.9321918,1620196899.939991,33772,/complete/search?client=chrome&gs_ri=chrome-mobile-ext-ansg&xssi=t&q=&oit=0&oft=1&pgcl=1&gs_rn=42&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,www.google.com
1620196899.7460496,1620196899.8501441,1620196899.9145217,1620196900.021896,33772,/CheckConnection?chromeCheckConnection=1&v=346129824,accounts.doubleclick.net
1620196899.8201692,1620196899.9307678,1620196900.0234048,1620196900.0337036,232,/oauth2/v1/userinfo,www.googleapis.com
1620196899.8262033,1620196899.932532,1620196900.0234902,1620196900.0377774,232,/accounts/CheckConnection?chromeCheckConnection=1&v=-911602098,accounts.youtube.com
1620196900.0344908,1620196900.0719888,1620196900.1115983,1620196900.1166754,3709,/appsuite/,mail1.libero.it
1620196900.0779827,1620196900.0833912,1620196900.3381,1620196900.3505278,3709,/chrome-sync/command/?client=Google+Chrome&client_id=5R3TQ7S1lUMR9ltx2X6QTQ%3D%3D,clients4.google.com
1620196900.3810418,1620196900.483917,1620196900.7395322,1620196900.743205,4366,/a/AATXAJxDmtH0ad9gJafsuc6DQoCSSc5nvGAKuCeFb6uy=s256-c-ns,lh3.googleusercontent.com
1620196900.4670277,1620196900.4770465,1620196900.6490955,1620196900.8619933,4366,/chrome-sync/command/?client=Google+Chrome&client_id=5R3TQ7S1lUMR9ltx2X6QTQ%3D%3D,clients4.google.com
1620196900.783293,1620196900.7860901,1620196901.4925716,1620196901.5057695,4366,/c2dm/register3,android.clients.google.com
1620196902.0736043,1620196902.0903592,1620196902.1160617,1620196902.1200926,144036,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/,192.168.1.57
1620196902.4597468,1620196902.485865,1620196902.4916673,1620196902.4946506,5192,/node_modules/perfume.js/dist/perfume.umd.min.js,192.168.1.57
1620196902.7563527,1620196902.927207,1620196902.9648633,1620196902.9708316,655,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_drdyse.js,192.168.1.57
1620196902.7917597,1620196902.926208,1620196902.9596493,1620196902.9828448,534,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_1ulbna.js,192.168.1.57
1620196902.777059,1620196902.980396,1620196902.9926608,1620196903.0125608,6947,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_dnqs00.js,192.168.1.57
1620196902.7522295,1620196902.974084,1620196902.993061,1620196903.0215194,390,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_2f10wk.js,192.168.1.57
1620196902.7201624,1620196902.7862408,1620196903.474101,1620196903.4865968,13936,/ux/fonts/uxfont/1.5/uxfont.woff2,img1.wsimg.com
1620196902.7354083,1620196902.9615865,1620196903.4243274,1620196903.499351,28220,/ux/fonts/boing/1.0/Boing-Bold.woff2,img1.wsimg.com
1620196901.6658576,1620196901.673065,1620196902.9037576,1620196903.505338,28220,/chrome-sync/command/?client=Google+Chrome&client_id=5R3TQ7S1lUMR9ltx2X6QTQ%3D%3D,clients4.google.com
1620196902.7428513,1620196902.8862672,1620196903.4739141,1620196903.5091238,26620,/ux/fonts/sherpa/1.0/gdsherpa-regular.woff2,img1.wsimg.com
1620196902.739442,1620196902.8140256,1620196903.45538,1620196903.5080614,25832,/ux/fonts/sherpa/1.0/gdsherpa-bold.woff2,img1.wsimg.com
1620196902.735618,1620196902.8150961,1620196903.4706373,1620196903.5380902,40132,/ux/fonts/gd-sage/1.0/gd-sage-bold.woff2,img1.wsimg.com
1620196902.7127025,1620196902.9904304,1620196903.0967844,1620196903.6474285,6953,/v4/threatListUpdates:fetch?$ct=application%2Fx-protobuf&$req=ChQKB0dtc0NvcmUSCTIxMDkxNTAxOBoxCAMQAxodChAIAxADGAEiAzAwMSiACDABENZSGgIYA9OyGZsiCgiACBCACCABIAIoARo1CAQQAxofChEIBBADGAEiAzAwMSiAgAQwARDCqQUaAhgDBecAKiIMCICABBCAgAQgASACKAEaNQgFEAMaHwoRCAUQAxgBIgMwMDEogIACMAEQw4MLGgIYA91vd3ciDAiAgAIQgIACIAEgAigBGjUIDRADGh8KEQgNEAMYASIDMDAxKICAATABEKaMARoCGAMwAIdCIgwIgIABEICAASABIAIoARoxCA8QAxodChAIDxAGGAEiAzAwMSiACDABEO9kGgIYA3u5MG0iCgiACBCACCABIAIoAQ&key=AIzaSyBOOWlOhte3AhpCUZaoGoHa1yjYRI1dIww,safebrowsing.googleapis.com
1620196903.6167371,1620196903.6418998,1620196903.7310827,1620196903.7385137,6953,/auth,android.googleapis.com
1620196903.9111333,1620196903.937435,1620196903.9479501,1620196903.9693353,502,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_4090ug.js,192.168.1.57
1620196903.9108937,1620196903.9331853,1620196903.9430566,1620196903.971253,0,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_nafd5t.js,192.168.1.57
1620196903.9108007,1620196903.932645,1620196903.9482682,1620196903.9695048,342,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_f2bz0o.js,192.168.1.57
1620196903.910602,1620196903.9459174,1620196903.9516814,1620196903.976887,2285,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_icz55m.js,192.168.1.57
1620196904.1176686,1620196904.1282868,1620196904.1374822,1620196904.1409636,2536,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_m1ubno.js,192.168.1.57
1620196904.341377,1620196904.3545623,1620196904.368327,1620196904.3894145,189502,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_9dudz3.js,192.168.1.57
1620196904.5920234,1620196904.6004236,1620196904.6088815,1620196904.612766,594,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_b4tcj2.js,192.168.1.57
1620196903.6174378,1620196903.6359715,1620196904.6699615,1620196904.6769822,594,/c2dm/register3,android.clients.google.com
1620196904.3435795,1620196904.4500823,1620196904.8279982,1620196904.9428635,24108,/assets/cms/sales/css/sales-cms-1813afcdb155a87ff612e3cab7c22891.min.css,nl.godaddy.com
1620196904.265154,1620196904.3752005,1620196904.9471164,1620196905.105345,29974,/assets/wrhs/83f8841ad9b44a6c10f5d404bd2e64c6/uxcore2.min.css,nl.godaddy.com
1620196904.2677996,1620196904.3787518,1620196905.367914,1620196905.3946948,14557,/assets/wrhs/8d684a8b18f01f38d0fdd98268af9003/salesheader.min.css,nl.godaddy.com
1620196904.9371598,1620196904.953527,1620196905.4340138,1620196905.4636734,14557,/chrome-sync/command/?client=Google+Chrome&client_id=5R3TQ7S1lUMR9ltx2X6QTQ%3D%3D,clients4.google.com
1620196905.4444053,1620196905.4552526,1620196905.4656894,1620196905.4939559,87,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_zhwj72.js,192.168.1.57
1620196905.4821036,1620196905.4922082,1620196905.4962404,1620196905.499322,1362,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_4n7d8o.js,192.168.1.57
1620196905.7082374,1620196905.7431269,1620196905.7495089,1620196905.7564511,168,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_72l12i.js,192.168.1.57
1620196905.6789632,1620196905.6872337,1620196905.6976392,1620196905.7599273,118,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_mbnipd.js,192.168.1.57
1620196905.6940336,1620196905.7087047,1620196905.715492,1620196905.796641,184,/lacunaWebPages/nl.godaddy.com/nl.godaddy.com/2/lacuna_cache/exported_eisjje.js,192.168.1.57
